visitor_id,date,bank,channel,city,device,visited,lead,customer,product,revenue
V000251,2024-01-11 10:00:00,Global IME Bank,Google Search,Kathmandu,Desktop,1,0,0,No Product,0
V000252,2024-01-11 11:00:00,Everest Bank,Organic Search,Nepalgunj,Mobile,1,1,0,No Product,0
V000253,2024-01-11 12:00:00,Global IME Bank,Email Campaign,Kathmandu,Tablet,1,1,0,No Product,0
V000254,2024-01-11 13:00:00,Everest Bank,Email Campaign,Pokhara,Mobile,1,0,0,No Product,0
V000255,2024-01-11 14:00:00,NMB Bank,Email Campaign,Bharatpur,Desktop,1,0,0,No Product,0
V000256,2024-01-11 15:00:00,Everest Bank,Google Search,Bharatpur,Desktop,1,0,0,No Product,0
V000257,2024-01-11 16:00:00,Everest Bank,Google Search,Biratnagar,Tablet,1,0,0,No Product,0
V000258,2024-01-11 17:00:00,Global IME Bank,Facebook Ads,Kathmandu,Tablet,1,0,0,No Product,0
V000259,2024-01-11 18:00:00,Global IME Bank,Google Search,Pokhara,Desktop,1,0,0,No Product,0
V000260,2024-01-11 19:00:00,Sanima Bank,Google Search,Biratnagar,Tablet,1,0,0,No Product,0
V000261,2024-01-11 20:00:00,Sanima Bank,Referral,Pokhara,Desktop,1,0,0,No Product,0
V000262,2024-01-11 21:00:00,NMB Bank,Email Campaign,Kathmandu,Mobile,1,0,0,No Product,0
V000263,2024-01-11 22:00:00,Sanima Bank,Google Search,Pokhara,Desktop,1,0,0,No Product,0
V000264,2024-01-11 23:00:00,Everest Bank,Email Campaign,Pokhara,Mobile,1,0,0,No Product,0
V000265,2024-01-12 00:00:00,Global IME Bank,Email Campaign,Biratnagar,Tablet,1,0,0,No Product,0
V000266,2024-01-12 01:00:00,Sanima Bank,Referral,Lalitpur,Mobile,1,0,0,No Product,0
V000267,2024-01-12 02:00:00,Sanima Bank,Email Campaign,Lalitpur,Desktop,1,1,1,Credit Card,7816
V000268,2024-01-12 03:00:00,NMB Bank,Google Search,Butwal,Tablet,1,1,1,Fixed Deposit,60452
V000269,2024-01-12 04:00:00,NIC Asia Bank,Email Campaign,Biratnagar,Tablet,1,0,0,No Product,0
V000270,2024-01-12 05:00:00,NMB Bank,Facebook Ads,Butwal,Desktop,1,1,0,No Product,0
V000271,2024-01-12 06:00:00,Everest Bank,Facebook Ads,Bharatpur,Tablet,1,0,0,No Product,0
V000272,2024-01-12 07:00:00,Global IME Bank,Referral,Lalitpur,Desktop,1,1,0,No Product,0
V000273,2024-01-12 08:00:00,NMB Bank,Google Search,Lalitpur,Mobile,1,1,1,Credit Card,4805
V000274,2024-01-12 09:00:00,Sanima Bank,Referral,Lalitpur,Mobile,1,0,0,No Product,0
V000275,2024-01-12 10:00:00,Global IME Bank,Facebook Ads,Lalitpur,Tablet,1,1,1,Savings Account,2622
V000276,2024-01-12 11:00:00,Global IME Bank,Google Search,Bharatpur,Desktop,1,1,0,No Product,0
V000277,2024-01-12 12:00:00,Sanima Bank,Email Campaign,Kathmandu,Desktop,1,0,0,No Product,0
V000278,2024-01-12 13:00:00,NMB Bank,Google Search,Bharatpur,Mobile,1,0,0,No Product,0
V000279,2024-01-12 14:00:00,Sanima Bank,Organic Search,Kathmandu,Mobile,1,1,0,No Product,0
V000280,2024-01-12 15:00:00,NIC Asia Bank,Google Search,Butwal,Tablet,1,1,0,No Product,0
V000281,2024-01-12 16:00:00,Global IME Bank,Email Campaign,Lalitpur,Desktop,1,1,0,No Product,0
V000282,2024-01-12 17:00:00,Machhapuchhre Bank,Organic Search,Biratnagar,Tablet,1,0,0,No Product,0
V000283,2024-01-12 18:00:00,Machhapuchhre Bank,Referral,Biratnagar,Tablet,1,1,0,No Product,0
V000284,2024-01-12 19:00:00,Everest Bank,Google Search,Kathmandu,Tablet,1,1,1,Fixed Deposit,189940
V000285,2024-01-12 20:00:00,Sanima Bank,Referral,Nepalgunj,Desktop,1,0,0,No Product,0
V000286,2024-01-12 21:00:00,Sanima Bank,Google Search,Nepalgunj,Mobile,1,0,0,No Product,0
V000287,2024-01-12 22:00:00,Everest Bank,Facebook Ads,Nepalgunj,Desktop,1,0,0,No Product,0
V000288,2024-01-12 23:00:00,Everest Bank,Facebook Ads,Bharatpur,Desktop,1,0,0,No Product,0
V000289,2024-01-13 00:00:00,Everest Bank,Email Campaign,Kathmandu,Desktop,1,1,0,No Product,0
V000290,2024-01-13 01:00:00,Global IME Bank,Facebook Ads,Pokhara,Tablet,1,0,0,No Product,0
V000291,2024-01-13 02:00:00,NIC Asia Bank,Organic Search,Butwal,Tablet,1,1,0,No Product,0
V000292,2024-01-13 03:00:00,Sanima Bank,Organic Search,Butwal,Desktop,1,1,0,No Product,0
V000293,2024-01-13 04:00:00,Global IME Bank,Google Search,Lalitpur,Tablet,1,1,0,No Product,0
V000294,2024-01-13 05:00:00,Everest Bank,Referral,Lalitpur,Tablet,1,0,0,No Product,0
V000295,2024-01-13 06:00:00,Sanima Bank,Organic Search,Bharatpur,Mobile,1,0,0,No Product,0
V000296,2024-01-13 07:00:00,Global IME Bank,Google Search,Kathmandu,Desktop,1,1,0,No Product,0
V000297,2024-01-13 08:00:00,NIC Asia Bank,Referral,Pokhara,Desktop,1,0,0,No Product,0
V000298,2024-01-13 09:00:00,Global IME Bank,Facebook Ads,Butwal,Tablet,1,1,0,No Product,0
V000299,2024-01-13 10:00:00,NIC Asia Bank,Google Search,Kathmandu,Desktop,1,1,0,No Product,0
V000300,2024-01-13 11:00:00,Everest Bank,Referral,Pokhara,Desktop,1,1,0,No Product,0
V000301,2024-01-13 12:00:00,NIC Asia Bank,Email Campaign,Biratnagar,Desktop,1,0,0,No Product,0
V000302,2024-01-13 13:00:00,Sanima Bank,Email Campaign,Kathmandu,Desktop,1,1,1,Savings Account,4564
V000303,2024-01-13 14:00:00,Everest Bank,Organic Search,Lalitpur,Tablet,1,0,0,No Product,0
V000304,2024-01-13 15:00:00,Sanima Bank,Referral,Biratnagar,Mobile,1,0,0,No Product,0
V000305,2024-01-13 16:00:00,Machhapuchhre Bank,Email Campaign,Biratnagar,Tablet,1,1,1,Credit Card,4172
V000306,2024-01-13 17:00:00,NMB Bank,Organic Search,Butwal,Mobile,1,1,0,No Product,0
V000307,2024-01-13 18:00:00,NIC Asia Bank,Google Search,Pokhara,Desktop,1,0,0,No Product,0
V000308,2024-01-13 19:00:00,NMB Bank,Google Search,Nepalgunj,Desktop,1,0,0,No Product,0
V000309,2024-01-13 20:00:00,NMB Bank,Referral,Lalitpur,Desktop,1,0,0,No Product,0
V000310,2024-01-13 21:00:00,NIC Asia Bank,Referral,Biratnagar,Desktop,1,1,0,No Product,0
V000311,2024-01-13 22:00:00,Everest Bank,Referral,Nepalgunj,Desktop,1,0,0,No Product,0
V000312,2024-01-13 23:00:00,Machhapuchhre Bank,Referral,Bharatpur,Desktop,1,0,0,No Product,0
V000313,2024-01-14 00:00:00,Sanima Bank,Email Campaign,Bharatpur,Desktop,1,1,0,No Product,0
V000314,2024-01-14 01:00:00,Global IME Bank,Email Campaign,Lalitpur,Mobile,1,0,0,No Product,0
V000315,2024-01-14 02:00:00,Sanima Bank,Organic Search,Pokhara,Tablet,1,1,1,Credit Card,3206
V000316,2024-01-14 03:00:00,Global IME Bank,Email Campaign,Pokhara,Desktop,1,1,0,No Product,0
V000317,2024-01-14 04:00:00,Sanima Bank,Google Search,Butwal,Desktop,1,0,0,No Product,0
V000318,2024-01-14 05:00:00,NIC Asia Bank,Organic Search,Lalitpur,Desktop,1,0,0,No Product,0
V000319,2024-01-14 06:00:00,Machhapuchhre Bank,Email Campaign,Bharatpur,Mobile,1,0,0,No Product,0
V000320,2024-01-14 07:00:00,Global IME Bank,Referral,Lalitpur,Desktop,1,1,0,No Product,0
V000321,2024-01-14 08:00:00,Everest Bank,Email Campaign,Kathmandu,Tablet,1,0,0,No Product,0
V000322,2024-01-14 09:00:00,Sanima Bank,Facebook Ads,Pokhara,Mobile,1,1,0,No Product,0
V000323,2024-01-14 10:00:00,Sanima Bank,Organic Search,Biratnagar,Mobile,1,0,0,No Product,0
V000324,2024-01-14 11:00:00,Global IME Bank,Email Campaign,Kathmandu,Desktop,1,1,0,No Product,0
V000325,2024-01-14 12:00:00,Everest Bank,Email Campaign,Bharatpur,Mobile,1,0,0,No Product,0
V000326,2024-01-14 13:00:00,Everest Bank,Google Search,Pokhara,Desktop,1,1,0,No Product,0
V000327,2024-01-14 14:00:00,NIC Asia Bank,Referral,Bharatpur,Tablet,1,1,0,No Product,0
V000328,2024-01-14 15:00:00,NIC Asia Bank,Referral,Bharatpur,Tablet,1,1,1,Loan,951129
V000329,2024-01-14 16:00:00,NIC Asia Bank,Google Search,Bharatpur,Mobile,1,1,1,Savings Account,3714
V000330,2024-01-14 17:00:00,NIC Asia Bank,Google Search,Butwal,Mobile,1,0,0,No Product,0
V000331,2024-01-14 18:00:00,NIC Asia Bank,Facebook Ads,Bharatpur,Desktop,1,1,0,No Product,0
V000332,2024-01-14 19:00:00,NIC Asia Bank,Organic Search,Bharatpur,Mobile,1,1,1,Loan,839992
V000333,2024-01-14 20:00:00,Machhapuchhre Bank,Referral,Kathmandu,Tablet,1,0,0,No Product,0
V000334,2024-01-14 21:00:00,Everest Bank,Google Search,Kathmandu,Mobile,1,0,0,No Product,0
V000335,2024-01-14 22:00:00,NIC Asia Bank,Google Search,Kathmandu,Tablet,1,0,0,No Product,0
V000336,2024-01-14 23:00:00,Everest Bank,Organic Search,Pokhara,Desktop,1,0,0,No Product,0
V000337,2024-01-15 00:00:00,Everest Bank,Google Search,Butwal,Tablet,1,1,0,No Product,0
V000338,2024-01-15 01:00:00,NMB Bank,Facebook Ads,Pokhara,Mobile,1,1,0,No Product,0
V000339,2024-01-15 02:00:00,Machhapuchhre Bank,Organic Search,Butwal,Tablet,1,1,0,No Product,0
V000340,2024-01-15 03:00:00,NIC Asia Bank,Facebook Ads,Butwal,Tablet,1,0,0,No Product,0
V000341,2024-01-15 04:00:00,Sanima Bank,Email Campaign,Lalitpur,Mobile,1,0,0,No Product,0
V000342,2024-01-15 05:00:00,Global IME Bank,Referral,Biratnagar,Desktop,1,1,1,Loan,988186
V000343,2024-01-15 06:00:00,Sanima Bank,Google Search,Lalitpur,Tablet,1,0,0,No Product,0
V000344,2024-01-15 07:00:00,Machhapuchhre Bank,Organic Search,Lalitpur,Mobile,1,0,0,No Product,0
V000345,2024-01-15 08:00:00,Global IME Bank,Facebook Ads,Butwal,Tablet,1,0,0,No Product,0
V000346,2024-01-15 09:00:00,Machhapuchhre Bank,Referral,Butwal,Tablet,1,0,0,No Product,0
V000347,2024-01-15 10:00:00,Everest Bank,Referral,Pokhara,Tablet,1,1,0,No Product,0
V000348,2024-01-15 11:00:00,Global IME Bank,Google Search,Butwal,Desktop,1,0,0,No Product,0
V000349,2024-01-15 12:00:00,Everest Bank,Referral,Nepalgunj,Tablet,1,1,0,No Product,0
V000350,2024-01-15 13:00:00,Sanima Bank,Google Search,Bharatpur,Mobile,1,1,0,No Product,0
V000351,2024-01-15 14:00:00,Sanima Bank,Email Campaign,Bharatpur,Mobile,1,0,0,No Product,0
V000352,2024-01-15 15:00:00,Global IME Bank,Google Search,Butwal,Tablet,1,0,0,No Product,0
V000353,2024-01-15 16:00:00,Global IME Bank,Facebook Ads,Bharatpur,Desktop,1,0,0,No Product,0
V000354,2024-01-15 17:00:00,NIC Asia Bank,Referral,Butwal,Mobile,1,0,0,No Product,0
V000355,2024-01-15 18:00:00,Machhapuchhre Bank,Referral,Nepalgunj,Desktop,1,0,0,No Product,0
V000356,2024-01-15 19:00:00,NIC Asia Bank,Referral,Lalitpur,Desktop,1,1,1,Savings Account,4190
V000357,2024-01-15 20:00:00,Machhapuchhre Bank,Google Search,Butwal,Mobile,1,1,0,No Product,0
V000358,2024-01-15 21:00:00,NIC Asia Bank,Organic Search,Lalitpur,Mobile,1,0,0,No Product,0
V000359,2024-01-15 22:00:00,Everest Bank,Google Search,Nepalgunj,Desktop,1,1,1,Savings Account,2856
V000360,2024-01-15 23:00:00,Global IME Bank,Facebook Ads,Kathmandu,Tablet,1,1,0,No Product,0
V000361,2024-01-16 00:00:00,Sanima Bank,Google Search,Bharatpur,Desktop,1,0,0,No Product,0
V000362,2024-01-16 01:00:00,Machhapuchhre Bank,Referral,Nepalgunj,Mobile,1,0,0,No Product,0
V000363,2024-01-16 02:00:00,Machhapuchhre Bank,Email Campaign,Kathmandu,Desktop,1,1,1,Savings Account,1730
V000364,2024-01-16 03:00:00,Sanima Bank,Facebook Ads,Bharatpur,Mobile,1,0,0,No Product,0
V000365,2024-01-16 04:00:00,NIC Asia Bank,Email Campaign,Nepalgunj,Tablet,1,0,0,No Product,0
V000366,2024-01-16 05:00:00,Machhapuchhre Bank,Facebook Ads,Nepalgunj,Tablet,1,0,0,No Product,0
V000367,2024-01-16 06:00:00,Everest Bank,Facebook Ads,Biratnagar,Tablet,1,1,0,No Product,0
V000368,2024-01-16 07:00:00,Global IME Bank,Referral,Biratnagar,Tablet,1,1,0,No Product,0
V000369,2024-01-16 08:00:00,Sanima Bank,Google Search,Biratnagar,Tablet,1,1,0,No Product,0
V000370,2024-01-16 09:00:00,Global IME Bank,Referral,Kathmandu,Mobile,1,0,0,No Product,0
V000371,2024-01-16 10:00:00,Machhapuchhre Bank,Referral,Nepalgunj,Desktop,1,0,0,No Product,0
V000372,2024-01-16 11:00:00,Machhapuchhre Bank,Referral,Biratnagar,Tablet,1,1,0,No Product,0
V000373,2024-01-16 12:00:00,Sanima Bank,Email Campaign,Butwal,Mobile,1,0,0,No Product,0
V000374,2024-01-16 13:00:00,Everest Bank,Facebook Ads,Biratnagar,Desktop,1,0,0,No Product,0
V000375,2024-01-16 14:00:00,NMB Bank,Organic Search,Kathmandu,Desktop,1,1,1,Fixed Deposit,76890
V000376,2024-01-16 15:00:00,Sanima Bank,Google Search,Nepalgunj,Tablet,1,1,0,No Product,0
V000377,2024-01-16 16:00:00,NMB Bank,Referral,Bharatpur,Tablet,1,0,0,No Product,0
V000378,2024-01-16 17:00:00,NIC Asia Bank,Facebook Ads,Pokhara,Desktop,1,1,0,No Product,0
V000379,2024-01-16 18:00:00,NMB Bank,Google Search,Bharatpur,Desktop,1,1,1,Credit Card,6773
V000380,2024-01-16 19:00:00,Everest Bank,Organic Search,Pokhara,Mobile,1,0,0,No Product,0
V000381,2024-01-16 20:00:00,NIC Asia Bank,Organic Search,Butwal,Tablet,1,1,1,Fixed Deposit,73773
V000382,2024-01-16 21:00:00,NMB Bank,Referral,Nepalgunj,Desktop,1,0,0,No Product,0
V000383,2024-01-16 22:00:00,NIC Asia Bank,Organic Search,Bharatpur,Desktop,1,0,0,No Product,0
V000384,2024-01-16 23:00:00,NMB Bank,Organic Search,Kathmandu,Tablet,1,1,1,Loan,943001
V000385,2024-01-17 00:00:00,Everest Bank,Google Search,Butwal,Mobile,1,0,0,No Product,0
V000386,2024-01-17 01:00:00,NMB Bank,Google Search,Bharatpur,Mobile,1,1,0,No Product,0
V000387,2024-01-17 02:00:00,NMB Bank,Referral,Butwal,Tablet,1,1,0,No Product,0
V000388,2024-01-17 03:00:00,NMB Bank,Facebook Ads,Nepalgunj,Mobile,1,0,0,No Product,0
V000389,2024-01-17 04:00:00,Sanima Bank,Referral,Nepalgunj,Mobile,1,1,0,No Product,0
V000390,2024-01-17 05:00:00,Sanima Bank,Email Campaign,Pokhara,Mobile,1,0,0,No Product,0
V000391,2024-01-17 06:00:00,Sanima Bank,Organic Search,Butwal,Desktop,1,0,0,No Product,0
V000392,2024-01-17 07:00:00,Everest Bank,Facebook Ads,Nepalgunj,Desktop,1,1,0,No Product,0
V000393,2024-01-17 08:00:00,NIC Asia Bank,Google Search,Kathmandu,Mobile,1,1,0,No Product,0
V000394,2024-01-17 09:00:00,Machhapuchhre Bank,Email Campaign,Bharatpur,Tablet,1,0,0,No Product,0
V000395,2024-01-17 10:00:00,NMB Bank,Email Campaign,Pokhara,Tablet,1,1,0,No Product,0
V000396,2024-01-17 11:00:00,NMB Bank,Organic Search,Butwal,Tablet,1,1,0,No Product,0
V000397,2024-01-17 12:00:00,Everest Bank,Google Search,Lalitpur,Mobile,1,0,0,No Product,0
V000398,2024-01-17 13:00:00,NMB Bank,Facebook Ads,Pokhara,Tablet,1,1,0,No Product,0
V000399,2024-01-17 14:00:00,Sanima Bank,Google Search,Pokhara,Desktop,1,1,0,No Product,0
V000400,2024-01-17 15:00:00,Machhapuchhre Bank,Organic Search,Kathmandu,Tablet,1,1,0,No Product,0
V000401,2024-01-17 16:00:00,Global IME Bank,Email Campaign,Kathmandu,Tablet,1,1,0,No Product,0
V000402,2024-01-17 17:00:00,NMB Bank,Organic Search,Butwal,Desktop,1,1,0,No Product,0
V000403,2024-01-17 18:00:00,Sanima Bank,Referral,Lalitpur,Desktop,1,0,0,No Product,0
V000404,2024-01-17 19:00:00,Global IME Bank,Email Campaign,Pokhara,Mobile,1,0,0,No Product,0
V000405,2024-01-17 20:00:00,Machhapuchhre Bank,Organic Search,Butwal,Mobile,1,0,0,No Product,0
V000406,2024-01-17 21:00:00,Global IME Bank,Facebook Ads,Biratnagar,Mobile,1,0,0,No Product,0
V000407,2024-01-17 22:00:00,Sanima Bank,Facebook Ads,Lalitpur,Mobile,1,1,0,No Product,0
V000408,2024-01-17 23:00:00,NIC Asia Bank,Facebook Ads,Butwal,Mobile,1,0,0,No Product,0
V000409,2024-01-18 00:00:00,NIC Asia Bank,Referral,Pokhara,Desktop,1,1,0,No Product,0
V000410,2024-01-18 01:00:00,Global IME Bank,Google Search,Butwal,Desktop,1,0,0,No Product,0
V000411,2024-01-18 02:00:00,Everest Bank,Facebook Ads,Kathmandu,Desktop,1,1,0,No Product,0
V000412,2024-01-18 03:00:00,Global IME Bank,Referral,Kathmandu,Tablet,1,1,0,No Product,0
V000413,2024-01-18 04:00:00,NMB Bank,Facebook Ads,Bharatpur,Tablet,1,0,0,No Product,0
V000414,2024-01-18 05:00:00,NMB Bank,Referral,Lalitpur,Tablet,1,1,0,No Product,0
V000415,2024-01-18 06:00:00,NIC Asia Bank,Facebook Ads,Biratnagar,Mobile,1,1,0,No Product,0
V000416,2024-01-18 07:00:00,Everest Bank,Google Search,Pokhara,Tablet,1,1,0,No Product,0
V000417,2024-01-18 08:00:00,Sanima Bank,Organic Search,Lalitpur,Mobile,1,0,0,No Product,0
V000418,2024-01-18 09:00:00,NMB Bank,Facebook Ads,Kathmandu,Mobile,1,1,0,No Product,0
V000419,2024-01-18 10:00:00,NIC Asia Bank,Organic Search,Biratnagar,Mobile,1,0,0,No Product,0
V000420,2024-01-18 11:00:00,Machhapuchhre Bank,Facebook Ads,Pokhara,Mobile,1,1,1,Fixed Deposit,81036
V000421,2024-01-18 12:00:00,NIC Asia Bank,Google Search,Bharatpur,Tablet,1,1,0,No Product,0
V000422,2024-01-18 13:00:00,NMB Bank,Organic Search,Kathmandu,Desktop,1,1,0,No Product,0
V000423,2024-01-18 14:00:00,NMB Bank,Referral,Kathmandu,Mobile,1,0,0,No Product,0
V000424,2024-01-18 15:00:00,NIC Asia Bank,Facebook Ads,Biratnagar,Tablet,1,1,1,Savings Account,1590
V000425,2024-01-18 16:00:00,Sanima Bank,Facebook Ads,Lalitpur,Mobile,1,0,0,No Product,0
V000426,2024-01-18 17:00:00,Global IME Bank,Referral,Nepalgunj,Mobile,1,1,0,No Product,0
V000427,2024-01-18 18:00:00,NMB Bank,Google Search,Butwal,Desktop,1,0,0,No Product,0
V000428,2024-01-18 19:00:00,NIC Asia Bank,Email Campaign,Nepalgunj,Mobile,1,1,1,Credit Card,9061
V000429,2024-01-18 20:00:00,NIC Asia Bank,Facebook Ads,Lalitpur,Desktop,1,0,0,No Product,0
V000430,2024-01-18 21:00:00,Everest Bank,Referral,Kathmandu,Tablet,1,1,0,No Product,0
V000431,2024-01-18 22:00:00,Global IME Bank,Email Campaign,Lalitpur,Mobile,1,1,1,Savings Account,2908
V000432,2024-01-18 23:00:00,Machhapuchhre Bank,Facebook Ads,Butwal,Desktop,1,0,0,No Product,0
V000433,2024-01-19 00:00:00,Sanima Bank,Organic Search,Bharatpur,Mobile,1,0,0,No Product,0
V000434,2024-01-19 01:00:00,Machhapuchhre Bank,Referral,Pokhara,Mobile,1,0,0,No Product,0
V000435,2024-01-19 02:00:00,Global IME Bank,Organic Search,Kathmandu,Mobile,1,0,0,No Product,0
V000436,2024-01-19 03:00:00,Global IME Bank,Google Search,Lalitpur,Desktop,1,1,0,No Product,0
V000437,2024-01-19 04:00:00,Global IME Bank,Email Campaign,Kathmandu,Tablet,1,0,0,No Product,0
V000438,2024-01-19 05:00:00,Machhapuchhre Bank,Referral,Pokhara,Desktop,1,1,1,Credit Card,5638
V000439,2024-01-19 06:00:00,Global IME Bank,Facebook Ads,Lalitpur,Tablet,1,0,0,No Product,0
V000440,2024-01-19 07:00:00,NIC Asia Bank,Facebook Ads,Bharatpur,Desktop,1,1,0,No Product,0
V000441,2024-01-19 08:00:00,Machhapuchhre Bank,Email Campaign,Pokhara,Desktop,1,0,0,No Product,0
V000442,2024-01-19 09:00:00,Global IME Bank,Organic Search,Butwal,Tablet,1,0,0,No Product,0
V000443,2024-01-19 10:00:00,NIC Asia Bank,Organic Search,Butwal,Tablet,1,1,0,No Product,0
V000444,2024-01-19 11:00:00,Everest Bank,Referral,Kathmandu,Tablet,1,1,0,No Product,0
V000445,2024-01-19 12:00:00,Global IME Bank,Referral,Butwal,Desktop,1,1,0,No Product,0
V000446,2024-01-19 13:00:00,Machhapuchhre Bank,Organic Search,Lalitpur,Tablet,1,1,0,No Product,0
V000447,2024-01-19 14:00:00,NMB Bank,Referral,Butwal,Mobile,1,0,0,No Product,0
V000448,2024-01-19 15:00:00,Global IME Bank,Organic Search,Bharatpur,Mobile,1,0,0,No Product,0
V000449,2024-01-19 16:00:00,NMB Bank,Email Campaign,Biratnagar,Mobile,1,0,0,No Product,0
V000450,2024-01-19 17:00:00,NIC Asia Bank,Referral,Lalitpur,Mobile,1,1,1,Loan,401820
V000451,2024-01-19 18:00:00,Everest Bank,Organic Search,Biratnagar,Tablet,1,0,0,No Product,0
V000452,2024-01-19 19:00:00,Sanima Bank,Referral,Kathmandu,Tablet,1,0,0,No Product,0
V000453,2024-01-19 20:00:00,Everest Bank,Facebook Ads,Kathmandu,Mobile,1,1,0,No Product,0
V000454,2024-01-19 21:00:00,Global IME Bank,Facebook Ads,Nepalgunj,Tablet,1,0,0,No Product,0
V000455,2024-01-19 22:00:00,NMB Bank,Google Search,Butwal,Mobile,1,1,1,Credit Card,2121
V000456,2024-01-19 23:00:00,NMB Bank,Organic Search,Butwal,Desktop,1,0,0,No Product,0
V000457,2024-01-20 00:00:00,Machhapuchhre Bank,Google Search,Kathmandu,Tablet,1,0,0,No Product,0
V000458,2024-01-20 01:00:00,NMB Bank,Organic Search,Lalitpur,Desktop,1,1,0,No Product,0
V000459,2024-01-20 02:00:00,Machhapuchhre Bank,Referral,Pokhara,Tablet,1,1,0,No Product,0
V000460,2024-01-20 03:00:00,NIC Asia Bank,Organic Search,Kathmandu,Tablet,1,0,0,No Product,0
V000461,2024-01-20 04:00:00,Sanima Bank,Facebook Ads,Nepalgunj,Tablet,1,0,0,No Product,0
V000462,2024-01-20 05:00:00,Global IME Bank,Referral,Bharatpur,Desktop,1,1,0,No Product,0
V000463,2024-01-20 06:00:00,Machhapuchhre Bank,Facebook Ads,Lalitpur,Desktop,1,1,1,Fixed Deposit,142209
V000464,2024-01-20 07:00:00,Sanima Bank,Referral,Pokhara,Mobile,1,0,0,No Product,0
V000465,2024-01-20 08:00:00,NMB Bank,Organic Search,Nepalgunj,Desktop,1,0,0,No Product,0
V000466,2024-01-20 09:00:00,NMB Bank,Organic Search,Nepalgunj,Desktop,1,0,0,No Product,0
V000467,2024-01-20 10:00:00,Sanima Bank,Facebook Ads,Pokhara,Mobile,1,0,0,No Product,0
V000468,2024-01-20 11:00:00,NMB Bank,Email Campaign,Nepalgunj,Desktop,1,0,0,No Product,0
V000469,2024-01-20 12:00:00,NIC Asia Bank,Organic Search,Lalitpur,Desktop,1,1,1,Loan,542580
V000470,2024-01-20 13:00:00,NIC Asia Bank,Email Campaign,Kathmandu,Mobile,1,1,0,No Product,0
V000471,2024-01-20 14:00:00,Sanima Bank,Referral,Pokhara,Desktop,1,0,0,No Product,0
V000472,2024-01-20 15:00:00,Machhapuchhre Bank,Email Campaign,Bharatpur,Mobile,1,0,0,No Product,0
V000473,2024-01-20 16:00:00,Machhapuchhre Bank,Facebook Ads,Biratnagar,Tablet,1,1,1,Loan,840406
V000474,2024-01-20 17:00:00,Sanima Bank,Google Search,Lalitpur,Tablet,1,0,0,No Product,0
V000475,2024-01-20 18:00:00,Machhapuchhre Bank,Google Search,Butwal,Desktop,1,0,0,No Product,0
V000476,2024-01-20 19:00:00,Machhapuchhre Bank,Facebook Ads,Biratnagar,Tablet,1,0,0,No Product,0
V000477,2024-01-20 20:00:00,NIC Asia Bank,Google Search,Kathmandu,Desktop,1,0,0,No Product,0
V000478,2024-01-20 21:00:00,Machhapuchhre Bank,Facebook Ads,Nepalgunj,Mobile,1,0,0,No Product,0
V000479,2024-01-20 22:00:00,Everest Bank,Organic Search,Lalitpur,Mobile,1,1,0,No Product,0
V000480,2024-01-20 23:00:00,Global IME Bank,Email Campaign,Bharatpur,Mobile,1,0,0,No Product,0
V000481,2024-01-21 00:00:00,NMB Bank,Google Search,Biratnagar,Tablet,1,0,0,No Product,0
V000482,2024-01-21 01:00:00,Everest Bank,Organic Search,Biratnagar,Mobile,1,0,0,No Product,0
V000483,2024-01-21 02:00:00,Machhapuchhre Bank,Google Search,Pokhara,Mobile,1,0,0,No Product,0
V000484,2024-01-21 03:00:00,NIC Asia Bank,Referral,Kathmandu,Desktop,1,1,1,Credit Card,8767
V000485,2024-01-21 04:00:00,Sanima Bank,Facebook Ads,Kathmandu,Desktop,1,0,0,No Product,0
V000486,2024-01-21 05:00:00,Machhapuchhre Bank,Facebook Ads,Lalitpur,Desktop,1,1,0,No Product,0
V000487,2024-01-21 06:00:00,NIC Asia Bank,Organic Search,Lalitpur,Desktop,1,0,0,No Product,0
V000488,2024-01-21 07:00:00,Global IME Bank,Referral,Bharatpur,Mobile,1,1,1,Loan,795649
V000489,2024-01-21 08:00:00,Machhapuchhre Bank,Email Campaign,Nepalgunj,Desktop,1,1,0,No Product,0
V000490,2024-01-21 09:00:00,Sanima Bank,Referral,Nepalgunj,Tablet,1,0,0,No Product,0
V000491,2024-01-21 10:00:00,NIC Asia Bank,Referral,Butwal,Tablet,1,0,0,No Product,0
V000492,2024-01-21 11:00:00,NIC Asia Bank,Email Campaign,Lalitpur,Tablet,1,1,1,Loan,452059
V000493,2024-01-21 12:00:00,NIC Asia Bank,Email Campaign,Biratnagar,Desktop,1,0,0,No Product,0
V000494,2024-01-21 13:00:00,Global IME Bank,Referral,Lalitpur,Mobile,1,0,0,No Product,0
